,Device,frequency_component,operating_frequency_mhz,Algorithm,Threads,variant,kernel_runtime,roi_runtime,run_power_w,energy_j,edp_j_s,kernel_runtime_std,roi_runtime_std,run_power_w_std,energy_j_std,edp_j_s_std
98,OrangePi5Ultra,GPU,500.0,SRAD,,OpenCL→OPI,30.71802325,45.915438,4.01875,0.12344806321375,0.0037920808533746346,0.007141281041709662,0.0224124076945488,0.006291528696059088,0.00020144587561983065,6.549629453467384e-06
99,OrangePi5Ultra,GPU,500.0,SRAD,,clvk→OPI,29.29508475,43.22698625,3.9675000000000002,0.11622847528750001,0.003404989554733023,0.14184201129513802,0.1440443585251325,0.005000000000000054,0.0006391089803675895,3.509163787209869e-05
100,OrangePi5Ultra,GPU,600.0,BFS,,OpenCL→OPI,730.46811675,780.807451,4.017958748221906,2.9349903340667143,2.1439203837227927,1.1282015896793642,1.1284244313797374,0.006495147611977889,0.006304210471704868,0.007230507936081775
101,OrangePi5Ultra,GPU,600.0,BFS,,clvk→OPI,717.424629,761.5100015,4.0529983108108105,2.9076529651158993,2.0862891977940405,10.197369378368851,10.199914602945602,0.009373731754164205,0.035019246347613414,0.05490653117328598
102,OrangePi5Ultra,GPU,600.0,FFT,,OpenCL→OPI,0.0967285,0.42617275,3.806769230769231,0.00036822250973076923,3.561907481618688e-08,0.0007291321325155519,0.010026874035145081,0.009600295853429298,2.8304082428754734e-06,5.368551061952933e-10
103,OrangePi5Ultra,GPU,600.0,FFT,,clvk→OPI,0.08344399999999999,5094018174036.695,3.778846153846154,0.0003153356576923077,2.6320202677459616e-08,0.0014768969722586105,1847322656175.7708,0.013137116366614736,6.63208368967506e-06,1.0266437633024351e-09
104,OrangePi5Ultra,GPU,600.0,KMeans,,OpenCL→OPI,1336.5230625,1361.2410765,4.562192307692308,6.097473116039616,8.149413995360456,0.9943174373034909,1.0189165379288532,0.004275290225104302,0.004332072862240161,0.009074963517783533
105,OrangePi5Ultra,GPU,600.0,KMeans,,clvk→OPI,1425.83571075,1450.56986525,4.640384615384615,6.616429000131731,9.433954871901918,1.6938703605980179,1.805525004115159,0.003846153846153882,0.011960240085742086,0.027781208505318736
106,OrangePi5Ultra,GPU,600.0,SPMV,,OpenCL→OPI,106.44764024999999,126.10750675,4.731084656084656,0.5036097691736773,0.0536096177343346,0.7255949514379563,0.7640282163495361,0.011076413447332695,0.0030205228761063,0.0006766263730545915
107,OrangePi5Ultra,GPU,600.0,SPMV,,clvk→OPI,89.8689685,114.363794,4.78519536019536,0.4300312458125458,0.03864614952783801,0.38180071395558807,0.34620594841316726,0.03267136668579752,0.001125062255155267,6.871049791106966e-05
108,OrangePi5Ultra,GPU,600.0,SRAD,,OpenCL→OPI,26.238305,39.216553000000005,4.30125,0.11285762587625,0.002961196301072946,0.011615721099727286,0.014764855411864937,0.014930394055974275,0.0004370736776146058,1.2681192274027772e-05
109,OrangePi5Ultra,GPU,600.0,SRAD,,clvk→OPI,25.290132,36.63100375,4.246776315789473,0.10740125579453946,0.002716188531962421,0.03375119909968786,0.5430604537749467,0.011431224753002555,0.00015687960601291426,2.053235966603737e-06
110,OrangePi5Ultra,GPU,700.0,BFS,,OpenCL→OPI,659.0072690000001,709.42175725,4.209551411290323,2.7740507839424398,1.8283387815929895,9.223529307300094,9.209954635713126,0.014109392564503652,0.03224865560015835,0.046816406876065135
111,OrangePi5Ultra,GPU,700.0,BFS,,clvk→OPI,641.27478925,685.52226275,4.261517137096774,2.732796740522354,1.7525234139720165,4.11321003147763,3.976643242341631,0.010613719438149205,0.017440570198364376,0.022000808777587807
112,OrangePi5Ultra,GPU,700.0,FFT,,OpenCL→OPI,0.0838745,0.389163,3.967307692307692,0.00033275520096153843,2.790969754185673e-08,0.00016798908694714334,0.005906506299553629,0.018445505858894675,1.4752740444127343e-06,1.4171166985453366e-10
113,OrangePi5Ultra,GPU,700.0,FFT,,clvk→OPI,0.0739585,15754543164338.443,3.935653846153846,0.00029107636865384614,2.152907329936788e-08,0.0006901316299566843,5384401818739.498,0.024363575813701535,3.4149945339985344e-06,4.3459605281914476e-10
114,OrangePi5Ultra,GPU,700.0,KMeans,,OpenCL→OPI,1240.6565110000001,1265.19457725,4.729807692307692,5.868059679440385,7.280245786506533,1.5075697583245338,1.666900581669836,0.0072806517253849205,0.004743650556481335,0.010002591057251401
115,OrangePi5Ultra,GPU,700.0,KMeans,,clvk→OPI,1317.47237175,1341.19597625,4.816168091168091,6.345166614168091,8.359610362664817,2.9297873647201125,1.2540875524512338,0.0015669515669511668,0.013159071054452104,0.03586932849178156
116,OrangePi5Ultra,GPU,700.0,SPMV,,OpenCL→OPI,103.04614025000001,122.75038574999999,4.807142857142857,0.4953577317107143,0.05104775437929484,0.9169608925035533,0.8976622274387198,0.004761904761904325,0.004464946024654259,0.0009111348428806996
117,OrangePi5Ultra,GPU,700.0,SPMV,,clvk→OPI,89.05960825,113.44980100000001,4.856746031746033,0.4325109291103175,0.038556111485218175,3.2924143753352544,3.5305456942337754,0.02189383210179948,0.015013597252041478,0.002766805067881359
118,OrangePi5Ultra,GPU,700.0,SRAD,,OpenCL→OPI,23.361341250000002,34.96833,4.5796052631578945,0.10698579039118422,0.002499335094796436,0.023662206833894212,0.04358882010332451,0.008821352002623626,0.00027188253888542227,8.386180506509127e-06
119,OrangePi5Ultra,GPU,700.0,SRAD,,clvk→OPI,22.749796,33.277407499999995,4.52,0.1028288039025,0.002339338342788021,0.055026400930221354,0.09304115093333773,0.01290994448735847,0.0002701552399785978,9.743770060940876e-06
120,OrangePi5Ultra,GPU,800.0,BFS,,OpenCL→OPI,596.22856275,646.4289395000001,4.45859375,2.6583232803710937,1.5850031446466977,3.6836921110606378,3.6709464196253743,0.010937499999999942,0.013686227603606738,0.017603677636292826
121,OrangePi5Ultra,GPU,800.0,BFS,,clvk→OPI,581.79254325,625.793343,4.526058467741936,2.633210730198841,1.5320196884335338,3.7146425430278907,3.724466265328295,0.006940044059067762,0.013566798074102495,0.017636554179346092
122,OrangePi5Ultra,GPU,800.0,FFT,,OpenCL→OPI,0.072947,0.406147,4.1975,0.00030619836999999997,2.233710458798e-08,0.00043978403790951795,0.0829700515005264,0.01848422751068219,2.820096997315291e-06,3.3336348717648056e-10
123,OrangePi5Ultra,GPU,800.0,FFT,,clvk→OPI,0.0666975,18446744073708.992,4.161538461538461,0.0002775565701923077,1.851414914327596e-08,0.00086377485492459,0.5074167127495942,0.05678778100089791,4.637412206005226e-06,4.927857679074517e-10
124,OrangePi5Ultra,GPU,800.0,KMeans,,OpenCL→OPI,1157.6523685,1182.40508675,4.948076923076924,5.7281648440105775,6.6312780399581275,3.310617338450144,3.3993840241715367,0.006661733875265146,0.022570238716627302,0.04482960812037949
125,OrangePi5Ultra,GPU,800.0,KMeans,,clvk→OPI,1219.87073275,1243.98498825,5.023926536426536,6.128546529097873,7.476065538862423,2.5331940868068914,2.9652357391096693,0.010147301506606251,0.020150938983008543,0.03826223503131735
126,OrangePi5Ultra,GPU,800.0,SPMV,,OpenCL→OPI,99.63882749999999,119.44509475000001,4.9261904761904765,0.490839818725,0.0489112498834569,1.109478043171796,1.1645420420698689,0.002749286996141065,0.0054699196524912504,0.0010892916377575343
127,OrangePi5Ultra,GPU,800.0,SPMV,,clvk→OPI,84.284125,107.80935325,4.997619047619048,0.4212020960952381,0.035523938291794274,2.5710410047683037,2.9550764617229284,0.012598815766974195,0.01209892502747556,0.0021024779794630885
128,OrangePi5Ultra,GPU,800.0,SRAD,,OpenCL→OPI,20.9754165,31.49856725,4.94875,0.10380206226375,0.002177291141708243,0.008752794049140911,0.00903360051419176,0.006291528696058903,0.00010465241881949361,1.9043070001976222e-06
129,OrangePi5Ultra,GPU,800.0,SRAD,,clvk→OPI,20.553682000000002,30.41284575,4.860394736842105,0.0998988695768421,0.0020532988446932427,0.05758338013119117,0.21761245289945402,0.0065894652766044365,0.0002447353116971991,1.0428127615636041e-05
130,OrangePi5Ultra,GPU,900.0,BFS,,OpenCL→OPI,559.6130145,610.16672275,4.70625,2.633650043627344,1.4739483863319442,6.291279775988726,5.917073826923119,0.0076546554461972985,0.026311822392264556,0.031293684111429396
131,OrangePi5Ultra,GPU,900.0,BFS,,clvk→OPI,548.95460075,593.089107,4.7375,2.6006099627929684,1.427863434035002,8.892149243464923,8.86121186131697,0.009882117688026014,0.037019052304812894,0.04353663900334929
132,OrangePi5Ultra,GPU,900.0,FFT,,OpenCL→OPI,0.06403125,0.3683645,4.49,0.00028750097875,1.840912785887375e-08,0.00010653129430673,0.05531266780464189,0.031091263510295983,2.1666966046972207e-06,1.5528082303993992e-10
133,OrangePi5Ultra,GPU,900.0,FFT,,clvk→OPI,0.0602685,13835058055282.336,4.443269230769231,0.0002677797711538462,1.613844099930385e-08,0.0003094355075509834,9223372036854.37,0.06708755208658587,3.3947722282810037e-06,1.9589757769776969e-10
134,OrangePi5Ultra,GPU,900.0,KMeans,,OpenCL→OPI,1100.4687625000001,1125.32829775,5.227421652421652,5.752405112496546,6.330598307481424,11.165381014242383,11.498709056232146,0.026958477758505014,0.03257017008817151,0.09893682953386013
135,OrangePi5Ultra,GPU,900.0,KMeans,,clvk→OPI,1149.91845725,1174.25817375,5.257142857142857,6.045289972589286,6.951598402846293,0.8515034136789701,1.161578326720534,0.00952380952380949,0.01451040084663155,0.021243339817074713
136,OrangePi5Ultra,GPU,900.0,SPMV,,OpenCL→OPI,94.74577174999999,114.47313274999999,5.139153439153439,0.48693049378267195,0.046143241730306366,1.3461370063227496,1.3552815489401413,0.02321620130074733,0.008679599290979924,0.0014725959520828105
137,OrangePi5Ultra,GPU,900.0,SPMV,,clvk→OPI,84.66215199999999,108.187224,5.161904761904761,0.43695552310238095,0.03706014944289984,4.311120908357904,4.6477636497938795,0.020573779994945685,0.020593666124992773,0.0036491122992839435
138,OrangePi5Ultra,GPU,900.0,SRAD,,OpenCL→OPI,19.244826,28.97531825,5.3925,0.10377779015500002,0.0019971878986501275,0.01660706189145658,0.03246468190074662,0.008660254037844132,0.00023243056217437102,5.972323273484776e-06
139,OrangePi5Ultra,GPU,900.0,SRAD,,clvk→OPI,19.08108375,28.678396499999998,5.2700000000000005,0.10055731136250001,0.001918772193487598,0.08670466482020138,0.10809959384598446,0.0,0.0004569335836024575,1.7451716208655675e-05
140,OrangePi5Ultra,GPU,1000.0,BFS,,OpenCL→OPI,538.8639275,589.4865179999999,4.92265625,2.6525854812687504,1.429696712351741,9.659877707496104,9.959176018722143,0.008218611373989292,0.043374588364079876,0.049092094936314716
141,OrangePi5Ultra,GPU,1000.0,BFS,,clvk→OPI,519.2143565,563.2591199999999,4.976262019230769,2.583746145488101,1.3415220945933517,1.0708376346750166,1.0706702531470031,0.002197690408958843,0.0051005605538438714,0.005381588249680965
142,OrangePi5Ultra,GPU,1000.0,FFT,,OpenCL→OPI,0.05790525,0.3384685,4.7125,0.00027287750499999997,1.580106057808e-08,0.00014807514983953274,0.010926598510057941,0.013228756555322643,5.980416877609342e-07,6.071460495633279e-11
143,OrangePi5Ultra,GPU,1000.0,FFT,,clvk→OPI,0.05586225,1250126199232.3894,4.700961538461538,0.0002626126192307692,1.4671213983255768e-08,0.00045565877218228237,2345401685897.5806,0.039769429151913206,3.721196281872951e-06,3.1503760509868917e-10
144,OrangePi5Ultra,GPU,1000.0,KMeans,,OpenCL→OPI,1050.7292877500001,1075.3417325,5.492115384615385,5.770729967804231,6.063488990580227,1.5850004397003647,1.6069068395932853,0.009179881097406478,0.014908233102334995,0.023560446296685054
145,OrangePi5Ultra,GPU,1000.0,KMeans,,clvk→OPI,1108.84699125,1133.2155335,5.53063492063492,6.13263184870447,6.800180192856244,2.474505525678992,2.9070648720574424,0.016054575976264127,0.02385252696880803,0.03836215415502651
146,OrangePi5Ultra,GPU,1000.0,SPMV,,OpenCL→OPI,93.258915,113.01400175,5.317857142857143,0.4959327790988095,0.046258458472355414,1.4813818179845903,1.3097349264461513,0.004559176703602058,0.007476665552157052,0.0014320210597863995
147,OrangePi5Ultra,GPU,1000.0,SPMV,,clvk→OPI,86.178432,110.01568475,5.355952380952381,0.4614631956178572,0.03984256597181297,4.545159901755348,4.875750368384431,0.03095238095238098,0.02182733350430343,0.00388921716715191
148,OrangePi5Ultra,GPU,1000.0,SRAD,,OpenCL→OPI,18.05593325,27.283868,5.867500000000001,0.1059433182825,0.001912910107270098,0.022757842477923704,0.04990775518226829,0.010408329997330785,0.0002997091326106207,7.658676503378368e-06
149,OrangePi5Ultra,GPU,1000.0,SRAD,,clvk→OPI,18.016410999999998,27.10691125,5.75,0.10359439715125,0.0018664110305461634,0.05091822046510746,0.060865171460503915,0.004082482904638543,0.0003171060001351411,1.0912213317391967e-05
150,RaspberryPiComputeModule5,CPU,1500.0,BFS,1.0,Serial→RPI,7271.671762000001,7271.673349833333,3.610857843137255,26.257053949420712,190.9334850118179,8.544351563227666,8.54443602395295,0.040453785912993985,0.3041803446304964,2.304016107847101
151,RaspberryPiComputeModule5,CPU,1500.0,BFS,4.0,OpenMP→RPI,2217.9408648333333,2217.9417595,5.848585264246183,12.97188456521994,28.771074866656253,3.2206146868996246,3.2206027330949074,0.04431805590441446,0.11020838285854175,0.2746793363836985
152,RaspberryPiComputeModule5,CPU,1500.0,BFS,,PoCL→RPI,1727.3418998333334,1806.0093291666665,5.187179487179487,8.960082393857693,15.477225828574845,1.788094942646315,3.477181834286754,0.03726338897350789,0.0728275982112822,0.1407326505963193
153,RaspberryPiComputeModule5,CPU,1500.0,FFT,1.0,Serial→RPI,0.40052233333333337,0.40074883333333333,3.6940928270042193,0.0014795655082278482,5.926003566419479e-07,0.0007634106802151902,0.0007562881505528578,0.024039526638386457,9.816182805216798e-06,4.314437300802444e-09
154,RaspberryPiComputeModule5,CPU,1500.0,FFT,4.0,OpenMP→RPI,0.11261966666666667,0.112815,6.5815302144249515,0.000741207444005848,8.34766869245399e-08,0.0006627656197077985,0.0006625595822263802,0.017805473066685087,4.354743947648162e-06,9.579416093132788e-10
155,RaspberryPiComputeModule5,CPU,1500.0,FFT,,PoCL→RPI,0.21661266666666668,0.5148986666666667,6.203508771929825,0.0013437492640350878,2.910731593418132e-07,0.0006321255149625438,0.004874368540300047,0.03671657813413362,6.984257571139298e-06,1.745551640269577e-09
156,RaspberryPiComputeModule5,CPU,1500.0,KMeans,1.0,Serial→RPI,5324.830567333333,5324.8323740000005,3.614859318996416,19.24850758378638,102.49502566956325,2.2340404112306302,2.2340490593983686,0.027248631571069194,0.1444104723062109,0.7677344866469531
157,RaspberryPiComputeModule5,CPU,1500.0,KMeans,4.0,OpenMP→RPI,1334.4895998333334,1334.49148,6.851388888888889,9.143205440956349,12.201658470860165,1.6015848175525196,1.601589625461763,0.08745963327592282,0.1261854162480083,0.1813810604286228
158,RaspberryPiComputeModule5,CPU,1500.0,KMeans,,PoCL→RPI,2168.964639166667,2198.446808166667,5.579622132253711,12.101886287756814,26.248355794603878,3.1223953496069616,2.9117684639903834,0.04991537802432686,0.09270950047797312,0.16928106718066396
159,RaspberryPiComputeModule5,CPU,1500.0,SPMV,1.0,Serial→RPI,48.90341033333333,48.903849666666666,4.541333333333333,0.22208203571266663,0.010863284777101967,0.8825131988095498,0.8824702059871874,0.019043809142780685,0.003793837679674794,0.00038048663698520913
160,RaspberryPiComputeModule5,CPU,1500.0,SPMV,4.0,OpenMP→RPI,17.4550285,17.455497666666666,8.226923076923077,0.14360164201666667,0.002506592928491825,0.045300600484982106,0.045279160092328026,0.02653567432409239,0.0007161825057171217,1.8208077740406173e-05
161,RaspberryPiComputeModule5,CPU,1500.0,SPMV,,PoCL→RPI,18.206636666666668,46.069211333333335,5.8809523809523805,0.10707754243809524,0.001949670701510515,0.10559058461561266,0.10710703637888275,0.08264340247587311,0.001992914145526263,4.621750671610576e-05
162,RaspberryPiComputeModule5,CPU,1500.0,SRAD,1.0,Serial→RPI,61.930349666666665,61.93194283333333,4.258771929824562,0.2637449909614035,0.01633394098880137,0.2709849805894544,0.2709980481881142,0.041095344401605866,0.0025342515543704024,0.00018591052973808108
163,RaspberryPiComputeModule5,CPU,1500.0,SRAD,4.0,OpenMP→RPI,45.54759383333334,45.54935733333334,6.5476190476190474,0.2982261521119048,0.0135835273379626,0.16088578227726305,0.16084110086997824,0.02659855246432136,0.001018862084137991,7.670453701234367e-05
164,RaspberryPiComputeModule5,CPU,1500.0,SRAD,,PoCL→RPI,79.63753216666667,132.55133366666666,6.530627705627706,0.5200832984160173,0.04141872007249442,0.31814650753916235,0.8169175229543445,0.027569249709486713,0.003067009900617684,0.0003792974431931257
165,RaspberryPiComputeModule5,CPU,1600.0,BFS,1.0,Serial→RPI,7052.584650333333,7052.586232166667,4.043137254901961,28.51444213280392,201.09980737024284,7.226919219190521,7.226942380004879,0.0630720647496796,0.43604322811701957,3.0262148052441664
166,RaspberryPiComputeModule5,CPU,1600.0,BFS,4.0,OpenMP→RPI,2179.3114105,2179.312315,6.120811287477953,13.33912943644352,29.070083819090428,1.9827314620826488,1.9827343883455955,0.05613546332668011,0.11966698420496606,0.25759502049685307
167,RaspberryPiComputeModule5,CPU,1600.0,BFS,,PoCL→RPI,1724.0837696666667,1799.4055515,5.569230769230768,9.601863068123077,16.554555237809478,3.75478696618682,4.940005861078014,0.03508232077228099,0.07118005529543509,0.14778345869844886
168,RaspberryPiComputeModule5,CPU,1600.0,FFT,1.0,Serial→RPI,0.37558933333333333,0.375805,4.153652968036529,0.0015600681082191782,5.859453837856927e-07,0.00029812659503416887,0.0003090766895125215,0.02443455751954486,9.331724177878177e-06,3.622586814371279e-09
169,RaspberryPiComputeModule5,CPU,1600.0,FFT,4.0,OpenMP→RPI,0.10562083333333333,0.10579916666666667,6.875438596491229,0.000726191950877193,7.670174030497545e-08,0.0002916418465629823,0.00029470352333602626,0.03255792479905152,4.474961404826755e-06,6.365271223279674e-10
170,RaspberryPiComputeModule5,CPU,1600.0,FFT,,PoCL→RPI,0.20394866666666667,0.48588566666666666,6.41578947368421,0.001308475948245614,2.6686285304378157e-07,0.0008810286412294921,0.0035641787085760324,0.05135288807431782,9.603110900294391e-06,2.4019218062702644e-09
171,RaspberryPiComputeModule5,CPU,1600.0,KMeans,1.0,Serial→RPI,4998.601563,4998.603474333333,4.018055555555556,20.08467395929328,100.39536668417759,1.5629979004545855,1.5630317824060014,0.02474619312286372,0.12675832992434435,0.6500680803174297
172,RaspberryPiComputeModule5,CPU,1600.0,KMeans,4.0,OpenMP→RPI,1251.6776783333332,1251.6796023333334,6.95,8.699144735016668,10.888510056655543,0.8009017629082156,0.8011001216743648,0.04584801867394564,0.0548416111419132,0.06603901138863699
173,RaspberryPiComputeModule5,CPU,1600.0,KMeans,,PoCL→RPI,2042.3526950000003,2071.498035666667,5.983198380566802,12.219870584863429,24.957472963174013,3.038404034695425,3.0864027739287097,0.060820847835910206,0.13340219074961884,0.2946813123151879
174,RaspberryPiComputeModule5,CPU,1600.0,SPMV,1.0,Serial→RPI,46.59441266666667,46.59468966666666,4.946769005847954,0.23050040957684212,0.010748765128557242,1.4206239507044292,1.4206434636155065,0.01389628919498942,0.007397443891565001,0.000682574462598279
175,RaspberryPiComputeModule5,CPU,1600.0,SPMV,4.0,OpenMP→RPI,17.3178825,17.318404166666667,8.555128205128204,0.1481623107551282,0.0025665449684732135,0.2883022131186313,0.28831494757880094,0.04469930215800073,0.0029371998107574626,9.188025855951357e-05
176,RaspberryPiComputeModule5,CPU,1600.0,SPMV,,PoCL→RPI,17.550782166666668,45.524686833333334,6.2976190476190474,0.11053144912142858,0.0019400394556667831,0.11385972912213828,0.09572832279198558,0.06286796443643566,0.001616141871413839,3.936687847312254e-05
177,RaspberryPiComputeModule5,CPU,1600.0,SRAD,1.0,Serial→RPI,58.68346666666667,58.6850085,4.728070175438597,0.27745678389736844,0.0162823853714476,0.32774364611303713,0.3277375560882513,0.026560267884597692,0.0017245566879142903,0.00016913775447154996
178,RaspberryPiComputeModule5,CPU,1600.0,SRAD,4.0,OpenMP→RPI,44.822309499999996,44.8239475,6.716666666666666,0.3010582454857143,0.013494386672147527,0.18098811272981735,0.1810022775069411,0.030528229380618215,0.002144086981276989,0.00014370362434614565
179,RaspberryPiComputeModule5,CPU,1600.0,SRAD,,PoCL→RPI,75.81467866666667,126.11476933333334,6.671428571428571,0.5057843785142857,0.038349337046080276,0.8547172332999198,1.5462844124875155,0.05111012519999541,0.006146219591126378,0.0008511797911696492
180,RaspberryPiComputeModule5,CPU,1700.0,BFS,1.0,Serial→RPI,6844.517364166667,6844.518856833333,4.083333333333333,27.94846008245735,191.2940323185081,7.93519911496815,7.935096859150384,0.02437216253854129,0.17260172393144257,1.259780837862781
181,RaspberryPiComputeModule5,CPU,1700.0,BFS,4.0,OpenMP→RPI,2149.9614423333333,2149.962314,6.183495256340084,13.294178368692442,28.581815959962984,3.292322444100883,3.2923553879018237,0.03947928374909331,0.06703122578041334,0.10980322430129456
182,RaspberryPiComputeModule5,CPU,1700.0,BFS,,PoCL→RPI,1716.7254246666664,1795.3665523333332,5.621794871794871,9.651013972803845,16.56806562102035,2.732654228706281,1.0155830786575861,0.09927746863761623,0.16661824003038622,0.28178361363212706
183,RaspberryPiComputeModule5,CPU,1700.0,FFT,1.0,Serial→RPI,0.35379066666666664,0.35400866666666664,4.220398009950249,0.0014931395201492536,5.282612650663489e-07,0.0006943430468195609,0.0006930078402634946,0.017499429813877157,7.383493757935034e-06,3.3179706547499913e-09
184,RaspberryPiComputeModule5,CPU,1700.0,FFT,4.0,OpenMP→RPI,0.10006216666666667,0.10023316666666666,7.0664230019493175,0.0007070636416179337,7.075972661171219e-08,0.0013813453466337297,0.0013830666530094222,0.034805107801997255,8.73753775609499e-06,1.837170560606817e-09
185,RaspberryPiComputeModule5,CPU,1700.0,FFT,,PoCL→RPI,0.19138200000000002,0.4583063333333333,6.703898635477582,0.0012829973871345028,2.4554814559182104e-07,0.0011272068133221915,0.0034477801940765492,0.039884012724465685,9.510116629689009e-06,2.9473599081126235e-09
186,RaspberryPiComputeModule5,CPU,1700.0,KMeans,1.0,Serial→RPI,4708.864689833333,4708.866527499999,4.156666666666666,19.573187422784,92.1675363949095,2.044639696848026,2.0447423286445763,0.04167813175595426,0.19719746010297717,0.9347175202950512
187,RaspberryPiComputeModule5,CPU,1700.0,KMeans,4.0,OpenMP→RPI,1179.709648,1179.7112525,7.242857142857143,8.54448890715,10.080042185498971,0.5829138303776075,0.5829146416311192,0.07979565739296571,0.09646179087090465,0.11668942224420635
188,RaspberryPiComputeModule5,CPU,1700.0,KMeans,,PoCL→RPI,1936.65488,1964.3240908333335,6.083333333333333,11.781216362920512,22.816058441396596,4.509394317427379,4.143333808572568,0.04362743468506036,0.07099618857380041,0.12935354704856303
189,RaspberryPiComputeModule5,CPU,1700.0,SPMV,1.0,Serial→RPI,43.509934166666675,43.510241,5.028070175438597,0.21877068294824564,0.009522141033070182,0.9084360348505351,0.9084188822253736,0.013589415249850877,0.004585946862151347,0.00039742169792310436
190,RaspberryPiComputeModule5,CPU,1700.0,SPMV,4.0,OpenMP→RPI,16.93181266666667,16.9322965,8.626923076923076,0.1460675243576923,0.0024732159292876706,0.09149834043012346,0.09148610643753491,0.042342642906224005,0.0006809176707577617,2.1898267861422065e-05
191,RaspberryPiComputeModule5,CPU,1700.0,SPMV,,PoCL→RPI,17.042864166666668,45.12669916666667,6.326190476190476,0.10781638559285715,0.001837517612983228,0.05845197787044193,0.06570289816261222,0.04730851126483737,0.0008837749185241641,1.8514365682969012e-05
192,RaspberryPiComputeModule5,CPU,1700.0,SRAD,1.0,Serial→RPI,55.757869666666664,55.759379833333334,4.792105263157895,0.2671925227894737,0.014898395325883822,0.3846660172017644,0.38464789819127765,0.03153505721883218,0.0018022344105357766,0.00017813824567828216
193,RaspberryPiComputeModule5,CPU,1700.0,SRAD,4.0,OpenMP→RPI,44.52391633333334,44.52549366666667,6.811904761904763,0.30329099233571427,0.013503937863509273,0.2338626355026968,0.23384674708421058,0.021028002062685156,0.0014778001449794007,0.00013017414609872182
194,RaspberryPiComputeModule5,CPU,1700.0,SRAD,,PoCL→RPI,72.96388416666666,121.40994033333334,6.814285714285714,0.4971875894,0.03628060850899036,0.8940813784535339,1.9376865051143495,0.02857142857142877,0.005518268937787136,0.0008381885602085339
195,RaspberryPiComputeModule5,CPU,1800.0,BFS,1.0,Serial→RPI,6678.959678166667,6678.961115499999,4.132002801120448,27.597440874318483,184.32212189435302,7.411063244781146,7.411016012108876,0.028407111117736226,0.1854188862521562,1.2430122948703832
196,RaspberryPiComputeModule5,CPU,1800.0,BFS,4.0,OpenMP→RPI,2121.297264166667,2121.2982148333335,6.316045548654245,13.398201569651604,28.421587493361855,2.6613491562709273,2.661376143282103,0.024585147639564625,0.0522339104208613,0.12194607294690386
197,RaspberryPiComputeModule5,CPU,1800.0,BFS,,PoCL→RPI,1711.2035746666668,1791.328682,5.666666666666667,9.69682995158718,16.59331802052959,3.28958658669026,1.5907472134770733,0.044765441728810855,0.08022514562861661,0.15028210640132544
198,RaspberryPiComputeModule5,CPU,1800.0,FFT,1.0,Serial→RPI,0.3335711666666667,0.3337673333333333,4.298258706467661,0.0014337760181592038,4.782668684771605e-07,0.00026244802660082146,0.0002661643602488331,0.0234174617627112,8.073002616306603e-06,2.8280583989779896e-09
199,RaspberryPiComputeModule5,CPU,1800.0,FFT,4.0,OpenMP→RPI,0.0942485,0.0944165,7.295906432748538,0.0006876199663742689,6.480755766471257e-08,0.0004417332905724888,0.0004402593553804361,0.02678337036064045,1.7667702001556775e-06,4.279346551353063e-10
200,RaspberryPiComputeModule5,CPU,1800.0,FFT,,PoCL→RPI,0.18063149999999997,0.4358413333333333,6.751282051282051,0.0012195005897435898,2.2028480522396922e-07,0.000778886063554866,0.003044170078472403,0.049772658701747664,1.131233087420825e-05,2.7489586350094197e-09
201,RaspberryPiComputeModule5,CPU,1800.0,KMeans,1.0,Serial→RPI,4449.907084833333,4449.908782333333,4.201023391812865,18.694178709005744,83.1874272837428,0.8379614161861394,0.83792289467381,0.03297513341007612,0.14905276341889062,0.6737848487881624
202,RaspberryPiComputeModule5,CPU,1800.0,KMeans,4.0,OpenMP→RPI,1115.4073403333334,1115.4091886666668,7.647619047619048,8.530209552514286,9.51465784265276,0.2692935136869528,0.26925280570172766,0.048374952758858794,0.053831051811650016,0.05999025537059154
203,RaspberryPiComputeModule5,CPU,1800.0,KMeans,,PoCL→RPI,1846.1982486666666,1873.5227011666666,6.316666666666666,11.661733642089745,21.529750129282206,2.592436055107225,2.6125012410701225,0.06313630725569609,0.10717242716958654,0.18389255473905594
204,RaspberryPiComputeModule5,CPU,1800.0,SPMV,1.0,Serial→RPI,40.77140133333333,40.7718535,5.117543859649122,0.20864702825175432,0.008507501438449453,0.42420631123625174,0.4242528459542727,0.012748001490936679,0.0019441189675017485,0.00016710182643073107
205,RaspberryPiComputeModule5,CPU,1800.0,SPMV,4.0,OpenMP→RPI,16.685067166666666,16.685513333333333,8.788461538461538,0.14663627001666668,0.0024466517600696216,0.04118630207443525,0.04117294286138153,0.015951108733328914,0.0005213575456888244,1.4312686354221172e-05
206,RaspberryPiComputeModule5,CPU,1800.0,SPMV,,PoCL→RPI,16.74860333333333,44.93997033333333,6.37857142857143,0.10682359205476193,0.001789262420995361,0.2220487444230821,0.20330601366183862,0.08169130545997641,0.0012861109670753207,3.927534912791783e-05
207,RaspberryPiComputeModule5,CPU,1800.0,SRAD,1.0,Serial→RPI,53.1666895,53.16818683333333,4.833333333333333,0.25697468553859654,0.0136628358419936,0.23263970439522824,0.23264635406076656,0.03485890303724862,0.0024743857972459285,0.00017893075871633192
