Device,algorithm_family,dev_backend,gpu_freq_mhz,mflops_per_w,throughput,run_power_w,conv_avg_ms,mflops_per_w_std,throughput_std,run_power_w_std,conv_avg_ms_std
RaspberryPiComputeModule5,OLA,RPi-clfft,500.0,731.410213631642,97537.57355661807,3.786842105263158,52.57622533333333,4.346806236411481,321.61602698601604,0.015876950662103453,0.17338537112647695
RaspberryPiComputeModule5,OLA,RPi-clfft,550.0,787.0038086449816,105395.73775963335,3.8030701754385965,48.65588533333334,6.496229314966301,232.14492861975924,0.03789534599900248,0.10715908463339091
RaspberryPiComputeModule5,OLA,RPi-clfft,600.0,841.6172809391614,112694.82992628065,3.804604010025063,45.50471566666667,23.482142710078325,372.8448135784578,0.09921741170700189,0.15039081409137714
RaspberryPiComputeModule5,OLA,RPi-clfft,650.0,864.3419373343827,119410.17382048086,3.923076923076923,42.94538166666666,5.877765040445675,280.1751085081523,0.02064062748461337,0.10074534932525005
RaspberryPiComputeModule5,OLA,RPi-clfft,700.0,897.7447576976168,125282.49939138744,3.9628205128205125,40.932603,5.46137281112072,461.05446696427174,0.01847221913264396,0.15092176670845028
RaspberryPiComputeModule5,OLA,RPi-clfft,750.0,933.0957324381494,131731.54069027447,4.008974358974359,38.92868133333334,7.021552849141582,470.5775706550208,0.016438277358794426,0.13935484181422125
RaspberryPiComputeModule5,OLA,RPi-clfft,800.0,962.4747147327971,137661.19744470328,4.061538461538461,37.25158533333333,4.788397674735908,287.3847023197847,0.02333192444323546,0.07778217636108478
RaspberryPiComputeModule5,OLA,RPi-clfft,850.0,989.5910469730952,142391.62649227676,4.085897435897436,36.0141005,1.3147824725810955,428.66606196216145,0.011322770341445928,0.10820897296943606
RaspberryPiComputeModule5,OLA,RPi-clfft,900.0,1014.5425007289599,147813.35121336055,4.137179487179487,34.693079833333336,3.544278205748296,468.3443340053371,0.013249241725912029,0.10978265230065487
RaspberryPiComputeModule5,OLA,RPi-clfft,960.0,1041.7376007946814,153369.13622662658,4.180769230769231,33.43644233333333,9.458154213869129,579.1978130858679,0.02320477404461317,0.12603389064480613
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,500.0,376.52780174996815,58438.422509496035,3.801612903225807,4.379592333333333,5.036316262610681,41.405549386943655,0.051319731880953984,0.0031001276532857188
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,550.0,395.39970213704515,62740.20359995195,3.886559139784946,4.079287166666667,4.862585951390755,96.42867662457427,0.047951443818443525,0.006267045313915313
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,600.0,421.17397382664757,67248.75954674956,3.9106666666666663,3.805763333333333,3.812662611978854,74.7066247760477,0.032166234884839495,0.004227654416655497
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,650.0,438.07538443586435,70478.71873002849,3.9406666666666665,3.6313438333333337,5.561737124557296,43.87522584296906,0.0509378706530482,0.002266177876219535
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,700.0,461.0867829586155,74581.94343810812,3.9636135084427764,3.4315525,11.839549573062552,74.83787649912433,0.10202592562736897,0.0034382835688755507
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,750.0,489.62539696430144,79142.20713372322,3.9599999999999995,3.2337915,9.886865003743953,82.85397004476913,0.0812305361302016,0.0034113580726743116
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,800.0,499.5601244754928,82492.90595635738,4.045999999999999,3.1024328333333333,11.70740758799636,112.31353989898146,0.09356067549991297,0.0042191006348116155
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,850.0,505.22307317505084,85851.72052622846,4.162280701754386,2.9810573333333337,6.64253553315179,61.602844456291365,0.05633464186824051,0.0021338150497798047
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,900.0,524.9335433212909,88863.4419046897,4.147368421052632,2.8800104999999996,11.235221781962565,203.61423778681134,0.08201074181382104,0.006586948572745893
RaspberryPiComputeModule5,UPF-OS,RPi-clfft,960.0,537.280558978833,92339.19057888235,4.209649122807018,2.7716023333333335,6.937396255044018,166.07487908931125,0.05433217487109659,0.004982200183319337
