,frequency_component,operating_frequency_mhz,Algorithm,test_name,Threads,variant,kernel_runtime,roi_runtime,run_power_w,energy_j,edp_j_s,kernel_runtime_std,roi_runtime_std,run_power_w_std,energy_j_std,edp_j_s_std
103,GPU,500.0,SPMV,SPMV-OpenCL-PI,,OpenCL,407.06092366666667,439.6660023333334,4.188512544802868,1.704979068480215,0.6940300787989808,0.06792398738196051,1.5545123926943265,0.0337666197165731,0.013638364907764756,0.005510313962612449
104,GPU,500.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,313.65668216666666,386.60963783333335,3.698948948948949,1.1600922725415916,0.36467142739008945,16.442467717447958,14.042411495384437,0.025617393416193564,0.05893799351443141,0.03825200349303147
105,GPU,550.0,BFS,BFS-OpenCL-PI,,OpenCL,14016.189380166667,14120.157160666668,3.762023329992472,52.72922999310874,739.0628532500282,0.2236700048625884,2.950182873397985,0.04016960622262946,0.5628591705195483,7.886836184095971
106,GPU,550.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.4377618333333333,4098182737118.3945,3.945238095238095,0.005672294677891157,8.155427691790699e-06,0.0036991978815232238,6566034172766.361,0.03594193722644385,5.147350443836349e-05,7.942205840564161e-08
107,GPU,550.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,9227.933844333333,9328.567334666666,3.9985761746559088,36.89900529861506,340.50577757079867,11.345260124787757,13.618217146981541,0.057120084013645364,0.5619984303485105,5.5200663912356704
108,GPU,550.0,SPMV,SPMV-OpenCL-PI,,OpenCL,371.1726478333333,406.3764221666667,4.252929180571004,1.5785698585246013,0.5859215476623797,0.057202299864323854,2.8158029773348496,0.03877900384732251,0.014247501996772726,0.005235013392982445
109,GPU,550.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,286.2976528333333,352.49835583333333,3.731925243215566,1.068435187817102,0.30639275050066744,12.738383048112956,11.440082809962925,0.015723650170672572,0.04753740775712246,0.027359213062914993
110,GPU,600.0,BFS,BFS-OpenCL-PI,,OpenCL,13514.040368,13618.783786666667,3.842915736376416,51.93331758573774,701.8289398022431,0.35447919580253884,3.814443370252459,0.020553247585657,0.27758326645595915,3.749007421077854
111,GPU,600.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.3534810000000002,3074457345620.469,3.9579365079365076,0.005356929875439342,7.250618871548145e-06,0.00778439639278489,7530851732714.355,0.021865991343388787,3.216109042469287e-05,7.531629876261541e-08
112,GPU,600.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,8716.763823166666,8813.717311833332,4.0495253915519696,35.29880055804193,307.6921082794024,11.100044082119936,11.841039591100232,0.05562791454080602,0.4912112013468691,4.371456385531343
113,GPU,600.0,SPMV,SPMV-OpenCL-PI,,OpenCL,341.4992406666667,372.8844563333334,4.343333333333334,1.4832434591893335,0.5065260245086577,0.11491411667619694,2.828702010513197,0.02365304772469464,0.007739459639511158,0.0025337349835713356
114,GPU,600.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,265.95201316666663,326.68237849999997,3.7946236559139783,1.009208419460215,0.26861014224103913,8.03354274518627,5.462317973487853,0.008575226682742852,0.03130973470930969,0.01630637134572855
115,GPU,650.0,BFS,BFS-OpenCL-PI,,OpenCL,13109.616649833333,13212.045517,3.9010232477746087,51.1409254191224,670.4380087490734,0.663715439604211,0.8518818957375103,0.021122767587379333,0.278270092614546,3.66605602869635
116,GPU,650.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.2794506666666667,3930843009660.1333,3.986415816326531,0.0051004243752763604,6.526308768803893e-06,0.012998118720286637,7402370929937.632,0.03245533145218139,6.697594334214239e-05,1.4396751461767172e-07
117,GPU,650.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,8305.023678,8402.3643775,4.057918050941306,33.70080427635435,279.88423271602056,14.93786865376274,15.368461082699453,0.03601071109457752,0.2620859694530769,1.9537178388002234
118,GPU,650.0,SPMV,SPMV-OpenCL-PI,,OpenCL,318.18469666666664,352.048734,4.392666666666667,1.3976801142786668,0.44472070912679085,0.09099117379983228,1.957307048506491,0.023105554887659547,0.007544732880425633,0.002467026680736753
119,GPU,650.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,246.43502716666669,300.6074903333333,3.8359722222222223,0.945302556859,0.2332870579757023,10.225056539708758,9.131644701162715,0.018472326649663084,0.03915843866985228,0.019207223539270145
120,GPU,700.0,BFS,BFS-OpenCL-PI,,OpenCL,12746.461448666667,12850.450646666666,3.915151638653864,49.904330957998376,636.1036511826329,0.5541963161264772,2.890328121259234,0.011174102205497213,0.14308569340367694,1.8325677202310096
121,GPU,700.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.2442496666666667,2270570419605.0103,4.043023255813954,0.005030541073255814,6.2595439143426034e-06,0.009130765502775041,5561738953082.897,0.03954172307462192,6.266587782381171e-05,1.123973335783869e-07
122,GPU,700.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,7939.480447166668,8035.5315058333335,4.079990251879786,32.392927221456624,257.18317464618895,14.965956051657596,18.537075287110312,0.0447237997830204,0.3518104946181132,2.8511483700139433
123,GPU,700.0,SPMV,SPMV-OpenCL-PI,,OpenCL,296.67116166666665,330.9321693333333,4.458,1.3225601762326666,0.3923655336155856,0.0882350090761443,3.380918058228082,0.030646370095004982,0.0091253348796293,0.0027221344654212555
124,GPU,700.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,230.85226033333333,282.08998083333336,3.820952380952381,0.8819849463832381,0.2040870810330915,12.52737875291584,7.95820210120361,0.012862432774197572,0.0459242408655984,0.021552302563604693
125,GPU,750.0,BFS,BFS-OpenCL-PI,,OpenCL,12438.597832166668,12543.356732833332,3.93692931978544,48.969881983556235,609.116686897675,0.4253147399476366,3.1311999416336787,0.008407510244645575,0.10542091607395941,1.3220216950528474
126,GPU,750.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.1894341666666666,8222614843243.652,4.067441860465116,0.004837903765891473,5.7548371587060475e-06,0.012530229773099399,9189103304512.686,0.06741779843409564,9.145370593344498e-05,1.4737200598124605e-07
127,GPU,750.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,7631.213503166667,7729.199091666666,4.145736434108527,31.63691086611861,241.42797519967806,13.53981786414358,14.356366370855099,0.03973047831069358,0.29729507148561884,2.3035633018932806
128,GPU,750.0,SPMV,SPMV-OpenCL-PI,,OpenCL,277.93396433333334,311.58654533333333,4.4868421052631575,1.2470448042464912,0.3465958503697932,0.08140218694524524,2.3339565222019556,0.019049432706161936,0.005015034750414633,0.0013194183720844925
129,GPU,750.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,218.47937749999997,266.47257616666667,3.8800000000000003,0.8477207867386666,0.1853320254678589,6.039248754214687,2.863334179723312,0.006196773353931947,0.024364343163249032,0.010562651464061719
130,GPU,800.0,BFS,BFS-OpenCL-PI,,OpenCL,12167.207078,12271.465295666667,3.9763137181797465,48.38063225122499,588.6571694500309,0.29686432082292485,0.711434167954488,0.014688596911451317,0.1786669040042157,2.173335545183986
131,GPU,800.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.142042,5856890460970.945,4.085105204872646,0.004665442983277962,5.328715361891299e-06,0.012026832533963465,9090357497706.404,0.026789373242412238,6.517225421930683e-05,1.2612391588939985e-07
132,GPU,800.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,7354.109062666666,7451.938542,4.204086229086228,30.917493788648486,227.37239186872205,10.841427782842757,11.651345917239569,0.055915870083221554,0.43005784656989365,3.3285832926932
133,GPU,800.0,SPMV,SPMV-OpenCL-PI,,OpenCL,261.85307516666666,295.6336503333333,4.583333333333333,1.2001598005403509,0.314265509506159,0.04678766526520714,2.3473586221681324,0.01924234327466098,0.005007061382188198,0.001305219296962516
134,GPU,800.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,211.10300633333335,254.92866066666667,3.904239766081871,0.8241114876745614,0.17412440831017206,7.230557472207673,5.421722664936959,0.01825250094945972,0.025336294902545648,0.011340307115954538
135,GPU,850.0,BFS,BFS-OpenCL-PI,,OpenCL,11953.527018333334,12058.2595885,4.002709268779419,47.84649278714367,571.9343371027379,0.12968909449268426,3.269647915848171,0.011112683769089087,0.13257560483864214,1.5816543322124283
136,GPU,850.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.1050060000000002,5971731450400.001,4.060944998154301,0.004487218039636397,4.958812011046693e-06,0.013007784576936951,9257472748035.238,0.02297909689658758,4.287980464731083e-05,1.018708027557852e-07
137,GPU,850.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,7133.553489833333,7232.2630641666665,4.207319078947369,30.013356471410063,214.10410234181927,13.540879704015701,15.364806427453301,0.058828606537935785,0.44175068394459877,3.351194689406174
138,GPU,850.0,SPMV,SPMV-OpenCL-PI,,OpenCL,248.31508999999997,283.1889496666667,4.568421052631579,1.1344071911947367,0.2816902697183242,0.0691368430722759,2.8631939252126535,0.02621031494313397,0.006370977922940155,0.00155108904615765
139,GPU,850.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,193.06669233333332,236.4272695,3.973586744639377,0.7671528441169592,0.1482662705303824,6.877923149350782,6.980713173075013,0.037464193165268486,0.027940196383318423,0.010753548390237273
140,GPU,900.0,BFS,BFS-OpenCL-PI,,OpenCL,11769.457193,11876.231154333333,4.043539192736852,47.59026166424184,560.1115501755164,0.11117308933700294,3.5957225045794137,0.008337527117793973,0.09826124396972892,1.158069735933451
141,GPU,900.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.0744543333333334,12921251896524.701,4.1464522662197085,0.004455295500721069,4.787455952721624e-06,0.009566352275902537,7436190738738.071,0.034593903235842376,6.486146509522302e-05,1.0787483499245437e-07
142,GPU,900.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,6908.4954045,7007.037530666667,4.231237002376708,29.231596057573906,201.9476609238882,12.168389348090335,13.744018981894376,0.0486533322142931,0.3519132594347342,2.5848873645867325
143,GPU,900.0,SPMV,SPMV-OpenCL-PI,,OpenCL,237.03663916666665,269.661108,4.609844054580897,1.0927022230047758,0.2590105535859459,0.07975928124906093,2.964861470957047,0.0617311411447597,0.01466005136891868,0.003483642501230209
144,GPU,900.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,194.29975233333334,232.670577,3.9462475633528267,0.7668133859293859,0.149304764467219,9.602978396961928,9.962699887736735,0.062275736744869435,0.04087387001107082,0.015252383685649438
145,GPU,960.0,BFS,BFS-OpenCL-PI,,OpenCL,11560.981715,11665.177464666667,4.043461143444026,46.74637922298191,540.4340227727794,0.298827796266793,2.502686304431552,0.009066917886291617,0.10422498455280761,1.1981592065667859
146,GPU,960.0,FFT,FFT-OpenCL-PI-32k,,OpenCL,1.0346651666666666,7047955579926.495,4.207657657657658,0.004353686135585586,4.504975222300081e-06,0.007363801475234553,9073263463663.238,0.05473668068416656,7.753876248511408e-05,1.0765042345306528e-07
147,GPU,960.0,KMeans,KMeams-OpenCL-RPI,,OpenCL,6679.631334500001,6778.612811333333,4.260181026758127,28.456767455623282,190.08405726477508,17.98655019784287,20.177469872496932,0.028859080923698495,0.25576422707641705,2.167544382119152
148,GPU,960.0,SPMV,SPMV-OpenCL-PI,,OpenCL,226.2814558,258.84231,4.716725146198831,1.0673092931845614,0.2415127592442204,0.0995025853970654,2.5032621645128272,0.025779459938109667,0.006264542817758052,0.0015164205600121576
149,GPU,960.0,SRAD,SRAD-OpenCL-PI-small,,OpenCL,178.66163100000003,215.25637333333336,3.9959064327485385,0.7139547435175438,0.12764172688254458,4.857815866003036,4.855065017455017,0.03009509227174353,0.021700115099631972,0.00726842271289512
