run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy0_freq_min,v3d_freq,gpu_freq,dmc_freq,Device,v3d_freq_min,dmc_governor,gpu_governor,policy0_freq,policy4_freq,policy0_freq_max,policy6_freq,dmc_freq_min,TestName,Governor,gpu_freq_max,cores_online,arm_freq_min,cpu_governor,cpu_freq,cpu_freq_max,core_freq,dmc_freq_max,cpu_freq_min,arm_freq,over_voltage_min,Config_ID,governor,policy6_freq_max,policy6_freq_min,policy4_freq_min,policy4_freq_max,Config_Name,over_voltage,core_freq_min,emc_max_freq,gpu_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.497266,5852.883126,,,3.9833333333333334,5.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.503206,5876.981034,,,4.055,5.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.5721,6146.180145,,,4.038333333333333,5.328571428571428
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.496408,5849.719515,,,4.04,5.2
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.484344,5803.561459,,,4.051666666666667,5.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.498479,5858.327052,,,4.071666666666666,5.3
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.556255,6084.640163,,,3.9233333333333333,5.314285714285715
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.573969,6153.113015,,,3.935,5.3
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.496667,5850.161367,,,4.01,5.3
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.466789,5735.206682,,,3.9733333333333336,5.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.442539,5639.692608,,,3.938333333333333,5.3
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.457789,5699.287663,,,3.941666666666667,5.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.470746,5751.067645,,,3.9516666666666667,5.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.453215,5682.197478,,,3.905,5.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_4_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,4,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_4_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.496393,5849.202626,,,4.001666666666667,5.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.464451,17448.241082,,,3.3016666666666667,4.4
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.497115,17576.449249,,,3.368333333333333,4.253846153846154
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.498344,17581.856045,,,3.38,4.423076923076923
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.386692,17144.582841,,,3.2933333333333334,4.361538461538462
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.456124,17416.773823,,,3.3216666666666663,4.292307692307692
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.349344,16999.136249,,,3.2983333333333333,4.376923076923077
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.430018,17314.359064,,,3.2733333333333334,4.384615384615385
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.447772,17383.959767,,,3.2550000000000003,4.323076923076924
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.425815,17299.355175,,,3.271666666666667,4.346153846153846
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.234138,16550.011046,,,3.768333333333333,4.8
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.370683,17083.937619,,,3.775,4.6692307692307695
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.347902,16993.376435,,,3.7733333333333334,4.707692307692308
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.384901,17138.87786,,,3.7550000000000003,4.723076923076923
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.324695,16904.911064,,,3.783333333333333,4.653846153846154
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.393328,17171.378823,,,3.7483333333333335,4.7615384615384615
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.336658,16949.928082,,,3.768333333333333,4.653846153846154
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.352216,17009.940693,,,3.78,4.676923076923076
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1600_core_freq_min500_v3d_freq_min500\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.408419,17229.753971,,,3.7550000000000003,4.676923076923076
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.15059,16222.327564,,,3.7233333333333336,4.7846153846153845
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.251844,16618.177768,,,3.7666666666666666,4.723076923076923
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.268985,16684.144008,,,3.783333333333333,4.7846153846153845
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.418018,17268.14449,,,3.77,4.730769230769231
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.293779,16782.197508,,,3.8049999999999997,4.8076923076923075
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.271074,16692.448138,,,3.753333333333333,4.792307692307692
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.383848,17133.079861,,,3.756666666666667,4.6923076923076925
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.270444,16691.907656,,,3.768333333333333,4.7384615384615385
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1700_core_freq_min500_v3d_freq_min500\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.407745,17226.143138,,,3.6983333333333333,4.753846153846154
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.213962,16470.908046,,,3.8183333333333334,4.907692307692308
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.317859,16876.367138,,,3.7783333333333333,4.9
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.344075,16978.699397,,,3.8583333333333334,4.792307692307692
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.123752,16116.872231,,,3.7983333333333333,4.861538461538462
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.160537,16261.761731,,,3.7933333333333334,4.846153846153846
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.181335,16342.236638,,,3.8049999999999997,4.8076923076923075
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.134089,16158.110879,,,3.7866666666666666,4.984615384615385
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.25292,16624.007601,,,3.82,4.876923076923077
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1800_core_freq_min500_v3d_freq_min500\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.276811,16715.002897,,,3.7966666666666664,4.861538461538462
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1900_core_freq_min500_v3d_freq_min500\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.09255,15995.388083,,,3.85,4.9692307692307685
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1900_core_freq_min500_v3d_freq_min500\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.200949,16418.781768,,,3.9116666666666666,4.984615384615385
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min1900_core_freq_min500_v3d_freq_min500\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.309479,16844.838342,,,3.8016666666666667,4.846153846153846
