run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,Device,governor,cpu_freq,policy4_freq_max,v3d_freq,cpu_freq_max,over_voltage,core_freq,gpu_freq_min,dmc_freq_min,cpu_governor,over_voltage_min,dmc_governor,policy0_freq_max,core_freq_min,TestName,gpu_freq,policy0_freq,Config_ID,gpu_governor,Governor,Config_Name,policy4_freq,policy0_freq_min,cores_online,policy6_freq_min,emc_max_freq,policy6_freq,dmc_freq,policy4_freq_min,policy6_freq_max,v3d_freq_min,dmc_freq_max,gpu_freq_max,cpu_freq_min,arm_freq_min,arm_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk\ID8\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,5.218466,1018.785226,,,8.12,10.3
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk\ID9\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,5.162216,1010.998532,,,8.226666666666667,10.415384615384616
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk\ID9\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,5.179582,1006.955912,,,8.22,10.400000000000002
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk\ID9\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,5.165014,1001.26815,,,8.2,10.407692307692308
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk\ID9\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,5.179002,1005.787622,,,8.206666666666667,10.400000000000002
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk\ID9\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,5.164524,1011.120236,,,8.206666666666667,10.400000000000002
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk\ID9\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,4,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_4_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,5.137088,1001.178556,,,8.26,10.415384615384616
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID10\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,9.060292,1765.330585,,,8.54,10.930769230769231
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID10\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,8.955474,1764.992996,,,8.473333333333333,11.007692307692308
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID10\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,9.09446,1756.577092,,,8.473333333333333,10.930769230769231
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID10\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,8.94757,1755.640516,,,8.466666666666667,10.938461538461537
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID10\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,9.113589,1758.506937,,,8.466666666666667,10.961538461538462
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID10\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,9.019591,1757.28794,,,8.453333333333333,10.953846153846154
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID11\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,8.857995,1728.589415,,,8.713333333333333,11.46923076923077
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID11\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,8.871684,1725.662969,,,8.74,11.430769230769231
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID11\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,8.802364,1730.708423,,,8.74,11.484615384615385
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID11\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,8.831598,1732.668057,,,8.746666666666666,11.423076923076923
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID11\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,8.794418,1729.694844,,,8.726666666666667,11.423076923076923
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID11\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,1020000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,11,0,performance,1020MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,1020000000,1497600,0,0,8.866571,1722.031214,,,8.726666666666667,11.46923076923077
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID5\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,10.938908,2126.735545,,,7.846666666666667,9.805263157894737
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID5\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,10.900188,2131.561045,,,7.819999999999999,9.821052631578949
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID5\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,10.907449,2124.177668,,,7.8,9.821052631578949
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID5\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,10.840732,2116.412132,,,7.94,9.836842105263159
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID5\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,10.993678,2136.102468,,,7.819999999999999,9.868421052631579
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID5\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,408000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,5,0,performance,408MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,408000000,1497600,0,0,10.874283,2133.181138,,,8.44,9.842105263157896
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID6\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,9.951755,1932.793088,,,7.933333333333334,10.107692307692307
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID6\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,9.863591,1931.435499,,,7.926666666666667,10.138461538461538
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID6\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,9.928181,1930.958204,,,8.133333333333333,10.107692307692307
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID6\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,9.89302,1937.054311,,,7.946666666666667,10.169230769230769
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID6\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,9.880544,1937.930386,,,7.953333333333333,10.13076923076923
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID6\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,510000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,6,0,performance,510MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,510000000,1497600,0,0,9.997376,1941.631292,,,7.94,10.153846153846153
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID7\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,9.634556,1866.719883,,,8.033333333333333,10.26923076923077
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID7\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,9.626318,1864.577515,,,8.173333333333334,10.3
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID7\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,9.532327,1866.422709,,,8.04,10.284615384615385
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID7\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,9.624825,1866.025611,,,8.053333333333333,10.3
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID7\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,9.538976,1873.27589,,,8.046666666666667,10.284615384615385
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID7\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,612000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,7,0,performance,612MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,612000000,1497600,0,0,9.593945,1858.110606,,,8.053333333333333,10.307692307692308
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID8\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,9.32091,1811.970247,,,8.133333333333333,10.407692307692308
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID8\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,9.343826,1819.581532,,,8.139999999999999,10.415384615384616
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID8\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,9.260142,1826.278734,,,8.12,10.400000000000002
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID8\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,9.406848,1817.537202,,,8.126666666666667,10.438461538461537
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID8\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,9.358276,1814.62896,,,8.139999999999999,10.415384615384616
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID8\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,714000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,8,0,performance,714MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,714000000,1497600,0,0,9.503143,1843.692725,,,8.126666666666667,10.407692307692308
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID9\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,9.174791,1793.893188,,,8.24,10.538461538461538
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID9\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,9.141963,1789.900633,,,8.32,10.553846153846154
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID9\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,9.27845,1812.00064,,,8.22,10.615384615384615
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID9\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,9.1559,1799.430439,,,8.22,10.538461538461538
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID9\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,9.176316,1793.829006,,,8.22,10.538461538461538
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk\ID9\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,8,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,816000000,0,0,0,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_8_banks_clvk,0,0,9,0,performance,816MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,816000000,1497600,0,0,9.151221,1783.077088,,,8.22,10.561538461538463
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID10\run1,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.610484,2382.80646,,,8.440000000000001,9.973684210526315
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID10\run2,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.611456,2371.080108,,,8.440000000000001,9.973684210526315
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID10\run3,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.601628,2323.814672,,,8.493333333333334,9.973684210526315
bench_logs\upols_stream_tests\2026-06-18\nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk\ID10\run4,,JetsonOrinNanoSuper,,,,,clfft-upols,,1,16,JetsonOrinNanoSuper,0,0,0,0,1497600,0,0,918000000,0,0,0,0,0,0,nano_clfft_upols_vs_GPU_freq_performance_1_banks_clvk,0,0,10,0,performance,918MHz_GPU,0,0,6,0,2133000000,0,0,0,0,0,0,918000000,1497600,0,0,0.620744,2395.839868,,,8.42,10.011111111111111
