run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,over_voltage,cpu_freq_min,gpu_freq_min,arm_freq,dmc_freq_max,gpu_governor,TestName,emc_max_freq,gpu_freq_max,policy6_freq_min,policy6_freq_max,policy0_freq_max,Device,policy4_freq_min,v3d_freq,Config_ID,dmc_freq_min,Governor,cpu_governor,governor,over_voltage_min,cores_online,cpu_freq_max,core_freq_min,core_freq,v3d_freq_min,policy6_freq,gpu_freq,cpu_freq,arm_freq_min,policy0_freq,Config_Name,dmc_governor,policy4_freq_max,policy4_freq,dmc_freq,policy0_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq800\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,800,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.84093,22821.813005,,,3.1333333333333333,4.093023255813954
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq850\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,850,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.626096,21983.098348,,,3.26,4.158139534883722
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq850\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,850,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.615798,21942.824051,,,3.2066666666666666,4.083720930232558
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq850\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,850,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.614676,21938.455182,,,3.2133333333333334,4.086046511627907
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq850\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,850,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.612993,21931.838052,,,3.2266666666666666,4.102325581395348
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq850\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,850,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.615601,21942.041302,,,3.24,4.151162790697675
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq850\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,850,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.625251,21979.461144,,,3.24,4.1139534883720925
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq900\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,900,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.414517,21155.906719,,,3.3133333333333335,4.248837209302326
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq900\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,900,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.420692,21180.228895,,,3.2333333333333334,4.248837209302326
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq900\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,900,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.423598,21191.506839,,,3.2933333333333334,4.234883720930233
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq900\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,900,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.419041,21173.825284,,,3.3,4.246511627906977
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq900\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,900,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.42261,21187.957172,,,3.24,4.266666666666667
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq900\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,900,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.421455,21183.537756,,,3.3,4.153488372093023
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq960\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,960,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.21195,20364.857321,,,3.2533333333333334,4.243243243243243
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq960\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,960,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.208745,20352.087146,,,3.28,4.169444444444444
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq960\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,960,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.221892,20404.056414,,,3.313333333333333,4.205405405405405
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq960\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,960,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.205663,20339.769173,,,3.2266666666666666,4.267567567567568
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq960\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,960,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.223176,20408.972617,,,3.22,4.245945945945945
bench_logs\upols_stream_tests\2026-06-15\clfft_upols_vs_v3d_freq_performance_16_banks\v3d_freq960\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,2400,0,0,clfft_upols_vs_v3d_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,960,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,2400,0,0,0,0,0,0,0,5.210743,20360.192395,,,3.2666666666666666,4.281081081081081
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1600\run1,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1600,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,34.39715,6707.6407,,,3.3333333333333335,4.232
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1600\run2,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1600,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,34.532773,6734.110551,,,3.2266666666666666,4.172
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1600\run3,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1600,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,34.465007,6720.875528,,,3.26,4.308
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1600\run4,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1600,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,34.564638,6740.303408,,,3.3399999999999994,4.248
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1600\run5,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1600,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,34.408502,6709.818107,,,3.1133333333333337,4.192
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1600\run6,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1600,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,34.400379,6708.265551,,,3.253333333333333,4.204000000000001
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1700\run1,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1700,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,32.397255,6317.671857,,,3.3133333333333335,4.328
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1700\run2,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1700,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,32.65106,6367.144094,,,3.24,4.288
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1700\run3,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1700,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,32.602658,6357.698704,,,3.2066666666666666,4.356
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1700\run4,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1700,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,32.728779,6382.266358,,,3.253333333333333,4.336
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1700\run5,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1700,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,32.518614,6341.345066,,,3.26,4.404
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1700\run6,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1700,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,32.601131,6357.404954,,,3.3,4.324000000000001
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1800\run1,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1800,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,30.866366,6019.142293,,,3.2800000000000002,4.388
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1800\run2,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1800,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,31.026932,6050.456807,,,3.32,4.448
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1800\run3,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1800,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,31.08681,6062.116635,,,3.2266666666666666,4.428
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1800\run5,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1800,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,30.962271,6037.801228,,,3.186666666666667,4.396
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1800\run6,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1800,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,31.043196,6053.612728,,,3.253333333333333,4.4719999999999995
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1900\run1,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1900,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,29.407398,5734.60577,,,3.253333333333333,4.4105263157894745
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1900\run2,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1900,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,29.471896,5747.201219,,,3.32,4.4105263157894745
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1900\run3,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1900,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,29.629272,5777.890261,,,3.186666666666667,4.347368421052631
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1900\run4,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1900,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,29.538447,5760.171372,,,3.306666666666666,4.3842105263157904
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1900\run5,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1900,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,29.434616,5739.906848,,,3.3,4.405263157894737
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq1900\run6,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,1900,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,29.571568,5766.63014,,,3.246666666666667,4.447368421052632
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2100\run1,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2100,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,27.035742,5272.114062,,,3.2866666666666666,4.584210526315789
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2100\run2,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2100,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,27.16527,5297.397001,,,3.24,4.515789473684211
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2100\run3,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2100,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,27.078301,5280.472599,,,3.193333333333334,4.552631578947368
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2100\run4,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2100,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,27.172156,5298.744964,,,3.3266666666666667,4.573684210526316
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2100\run5,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2100,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,27.12257,5289.07764,,,3.28,4.510526315789474
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2100\run6,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2100,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,27.043859,5273.775025,,,3.1600000000000006,4.531578947368421
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2200\run1,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2200,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,26.149768,5099.364104,,,3.3266666666666667,4.626315789473684
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2200\run2,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2200,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,26.032642,5076.530479,,,3.28,4.678947368421053
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2200\run3,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2200,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,25.960786,5062.550877,,,3.2933333333333334,4.636842105263158
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2200\run4,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2200,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,26.134564,5096.401534,,,3.2333333333333334,4.568421052631579
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2200\run5,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2200,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,25.988653,5067.984664,,,3.2066666666666666,4.610526315789474
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2200\run6,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2200,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,26.106314,5090.890831,,,3.253333333333333,4.636842105263158
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2300\run1,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2300,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,25.067991,4888.44439,,,3.3333333333333335,4.6
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2300\run2,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2300,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,24.998682,4874.904557,,,3.28,4.631578947368421
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2300\run3,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2300,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,25.051073,4885.160126,,,3.2,4.731578947368422
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2300\run4,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2300,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,25.067334,4888.310825,,,3.1533333333333338,4.684210526315789
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2300\run5,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2300,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,25.070379,4888.860534,,,3.3399999999999994,4.647368421052631
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2300\run6,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2300,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,25.011337,4877.444271,,,3.2066666666666666,4.689473684210527
