run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy6_freq,core_freq_min,Config_ID,Config_Name,policy0_freq_max,Governor,gpu_freq,v3d_freq_min,policy6_freq_min,policy0_freq_min,over_voltage,cpu_freq_max,cpu_freq,Device,over_voltage_min,dmc_freq_min,policy4_freq_min,policy0_freq,dmc_freq,gpu_governor,TestName,dmc_freq_max,gpu_freq_max,policy4_freq_max,cpu_governor,arm_freq_min,policy4_freq,policy6_freq_max,cores_online,v3d_freq,governor,arm_freq,emc_max_freq,dmc_governor,gpu_freq_min,cpu_freq_min,core_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run3,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71741.900451,20.563581,30.380763,1.76,4.868421052631579
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run4,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75115.898411,46.154591,69.132933,1.7466666666666666,3.45
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run2,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74151.203035,46.377699,68.398546,1.7533333333333334,3.4538461538461536
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run1,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73631.081744,46.029973,68.113324,1.7866666666666666,3.472
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run3,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75295.356535,46.456623,68.465689,1.7466666666666666,3.457692307692308
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run4,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71836.656243,19.083406,28.567762,1.7666666666666666,5.2700000000000005
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run2,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71832.897534,19.196186,28.818923,1.7733333333333334,5.2700000000000005
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run1,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,72032.844659,18.987695,28.699659,1.7533333333333334,5.2700000000000005
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run3,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71625.138117,19.057048,28.627242,1.7666666666666666,5.2700000000000005
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run4,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,69986.7047,25.289007,36.617032,1.76,4.244999999999999
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run2,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,70473.990741,25.264041,36.079997,1.76,4.252631578947368
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run1,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,69679.183033,25.338128,37.372481,1.7533333333333334,4.231578947368421
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run3,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,69380.608241,25.269352,36.454505,1.7533333333333334,4.257894736842106
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run4,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74265.048702,18.00971,27.09409,1.7866666666666666,5.75
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run2,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73289.05766,18.040085,27.171026,1.7733333333333334,5.745
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run1,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75789.671745,17.948643,27.028714,1.7733333333333334,5.75
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run3,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74695.100119,18.067206,27.133815,1.7666666666666666,5.755
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run4,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,69890.45295,22.800623,33.365302,1.7533333333333334,4.505
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run2,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73777.400993,22.698306,33.158809,1.7533333333333334,4.535
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run1,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,70079.1187,22.793996,33.249704,1.76,4.525
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run3,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,69961.50645,22.706259,33.335815,1.7666666666666666,4.515
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run4,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71856.428909,36.640743,54.124026,1.74,3.7
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run2,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,70759.2352,36.398154,54.146389,1.7466666666666666,3.708
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run1,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,70963.790367,36.640416,54.441367,1.7466666666666666,3.696
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run3,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71982.069285,36.585559,54.160619,1.7466666666666666,3.68
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run4,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71940.448451,29.207279,43.152398,1.7533333333333334,3.97
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run2,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71817.250201,29.204468,43.106537,1.7533333333333334,3.96
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run1,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71376.668742,29.264883,43.216906,1.7466666666666666,3.97
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/SRAD-clvk-OPI-small/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run3,OpenCL,OrangePi5Ultra,SRAD,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,SRAD-clvk-OPI-small,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,71895.658659,29.503709,43.432104,1.7533333333333334,3.97
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run4,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,103605.910382,599.20549,649.560042,1.7533333333333334,4.4625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run2,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,104336.227091,599.44009,649.520871,1.7466666666666666,4.446875
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run1,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,104213.859216,594.226186,644.239546,1.74,4.453125
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run3,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,103191.714841,592.042485,642.395299,1.7466666666666666,4.471875
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run4,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,112669.305929,1332.345741,1383.163445,1.7333333333333334,3.389090909090909
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run2,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,112596.857679,1331.981617,1381.85881,1.74,3.390909090909091
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run1,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,112741.678054,1333.66786,1384.362146,1.7333333333333334,3.3945454545454545
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run3,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,112863.224887,1333.822134,1384.842191,1.74,3.392857142857143
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run4,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,102888.438674,567.396649,617.477117,1.7533333333333334,4.696875
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run2,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,106012.029717,561.997876,612.441356,1.7466666666666666,4.70625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run1,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,106771.138592,553.908719,604.882736,1.7466666666666666,4.70625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run3,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,106384.156134,555.148814,605.865682,1.7533333333333334,4.715625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run4,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,105242.515925,731.708511,781.957536,1.7533333333333334,4.010810810810811
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run2,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,104998.325883,731.059929,781.492912,1.7466666666666666,4.026315789473684
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run1,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,105596.173426,729.906419,780.303718,1.7466666666666666,4.018918918918919
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run3,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,104004.724591,729.197608,779.475638,1.76,4.015789473684211
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run4,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,106834.637926,550.396682,601.265447,1.76,4.915625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run2,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,106933.530134,543.27385,594.2202,1.7533333333333334,4.915625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run1,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,105458.898175,531.341696,581.419271,1.76,4.9281250000000005
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run3,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,104276.640758,530.443482,581.041154,1.76,4.93125
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run4,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,101516.303632,650.4527,700.557667,1.7533333333333334,4.215625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run2,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,103346.569716,657.319571,708.048824,1.7533333333333334,4.203225806451614
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run1,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,102618.952674,672.088914,722.338167,1.7466666666666666,4.193548387096774
